Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Label,Tenure_Bucket,Total_Addon_Services,Avg_Monthly_Revenue,Extra_Charges_Total,Extra_Charge_Ratio,Refund_Ratio,Is_Long_Term_Contract,Has_Value_Deal,Is_High_Spender,Has_Referrals,Is_Senior,Customer_Category
33852-ASS,Female,42,No,Assam,14,25,Deal 5,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.25,546.45,0.0,0,205.76,752.21,Stayed,,,0,25-48mo,4,30.0884,205.76,0.27354063359965963,0.0,0,1,0,1,0,Loyal
22226-KER,Male,81,Yes,Kerala,11,13,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,91.0,3180.5,0.0,40,916.65,4137.15,Stayed,,,0,13-24mo,2,318.2423076923077,956.65,0.2312340620958873,0.0,0,0,1,1,1,Medium-Risk
95287-TAM,Male,72,Yes,Tamil Nadu,2,28,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,0,558.35,7136.9,Stayed,,,0,25-48mo,5,254.8892857142857,558.35,0.07823424736230017,0.0,0,1,1,1,1,Loyal
68438-MAH,Male,64,No,Maharashtra,11,19,No Deal,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.0,5607.75,0.0,130,427.04,6164.79,Stayed,,,0,13-24mo,7,324.46263157894737,557.04,0.09035830904215715,0.0,1,0,0,1,1,Premium-Ready
54839-JAM,Female,57,No,Jammu & Kashmir,12,18,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,523.5,0.0,0,235.92,759.42,Churned,Competitor,Competitor made better offer,1,13-24mo,3,42.19,235.92,0.3106581338389824,0.0,0,1,0,1,0,High-Risk
29834-RAJ,Female,35,No,Rajasthan,6,23,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,94.9,4422.95,24.08,0,1017.98,5416.85,Stayed,,,0,13-24mo,4,235.51521739130436,1017.98,0.18792840857694046,0.004445388002252231,1,0,1,1,0,Premium-Ready
62052-BIH,Male,66,Yes,Bihar,3,9,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.7,0.0,0,2922.48,11272.18,Stayed,,,0,7-12mo,8,1252.4644444444446,2922.48,0.2592648449545696,0.0,1,0,1,1,1,Premium-Ready
28739-TAM,Female,46,Yes,Tamil Nadu,7,32,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.15,6413.65,0.0,0,2019.96,8433.61,Churned,Competitor,Competitor made better offer,1,25-48mo,5,263.5503125,2019.96,0.23951309107250632,0.0,1,1,1,1,0,High-Risk
31173-MAD,Male,64,No,Madhya Pradesh,14,7,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,0.0,0,155.42,891.32,Stayed,,,0,7-12mo,0,127.33142857142857,155.42,0.17437059641879457,0.0,1,0,0,1,1,Medium-Risk
64255-TAM,Female,20,Yes,Tamil Nadu,2,5,No Deal,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,53.5,53.5,0.0,0,14.58,68.08,Churned,Dissatisfaction,Product dissatisfaction,1,0-6mo,2,13.616,14.58,0.21415981198589895,0.0,0,0,0,1,0,High-Risk
53474-TAM,Female,18,No,Tamil Nadu,2,6,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,5817.7,0.0,0,2061.9,7879.6,Stayed,,,0,0-6mo,5,1313.2666666666667,2061.9,0.2616757195796741,0.0,0,0,1,1,0,Medium-Risk
35211-JHA,Male,42,No,Jharkhand,15,2,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.1,279.5,0.0,0,537.2,816.7,Stayed,,,0,0-6mo,0,408.35,537.2,0.6577690706501775,0.0,1,0,0,1,0,Medium-Risk
17347-UTT,Female,79,No,Uttar Pradesh,12,36,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.85,8317.95,0.0,0,2067.84,10385.79,Stayed,,,0,25-48mo,7,288.4941666666667,2067.84,0.1991028125929756,0.0,1,1,1,1,1,Premium-Ready
38672-JAM,Male,21,No,Jammu & Kashmir,0,9,Deal 2,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.65,3442.15,0.0,0,716.0,4158.15,Stayed,,,0,7-12mo,4,462.01666666666665,716.0,0.17219196036699014,0.0,1,1,0,0,0,Premium-Ready
65703-PUN,Male,38,No,Punjab,5,24,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.35,219.65,0.0,0,104.16,323.81,Churned,Dissatisfaction,Lack of self-service on Website,1,13-24mo,2,13.492083333333333,104.16,0.3216701151910071,0.0,0,1,0,1,0,High-Risk
92398-AND,Male,35,No,Andhra Pradesh,5,12,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,61.7,0.0,0,46.11,107.81,Joined,,,0,7-12mo,0,8.984166666666667,46.11,0.42769687413041463,0.0,0,1,0,1,0,Medium-Risk
11939-UTT,Male,65,Yes,Uttar Pradesh,5,5,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0,215.92,799.37,Churned,Other,Don't know,1,0-6mo,2,159.874,215.92,0.2701127137620876,0.0,0,0,0,1,1,High-Risk
62641-KAR,Female,73,Yes,Karnataka,11,32,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,916.75,0.0,90,492.18,1498.93,Churned,Dissatisfaction,Poor expertise of online support,1,25-48mo,0,46.8415625,582.1800000000001,0.38839705656701784,0.0,0,0,0,1,1,High-Risk
18252-ASS,Male,55,No,Assam,2,26,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1177.95,5.83,0,2251.7,3423.82,Stayed,,,0,25-48mo,0,131.68538461538463,2251.7,0.6576572366537959,0.0017027764310039663,1,1,0,1,0,Loyal
77830-TEL,Male,35,Yes,Telangana,15,33,No Deal,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.1,6310.9,0.0,0,1585.43,7896.33,Stayed,,,0,25-48mo,8,239.28272727272727,1585.43,0.20078061580506387,0.0,1,0,1,1,0,Premium-Ready
68758-HAR,Female,49,No,Haryana,13,14,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.05,3019.1,0.0,0,355.57,3374.67,Stayed,,,0,13-24mo,3,241.04785714285714,355.57,0.10536437636865234,0.0,1,0,0,1,0,Loyal
19349-ODI,Male,67,Yes,Odisha,14,2,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,0.0,0,1846.64,6381.54,Churned,Other,Don't know,1,0-6mo,6,3190.77,1846.64,0.2893721578177055,0.0,1,1,1,1,1,High-Risk
36469-UTT,Female,36,Yes,Uttar Pradesh,9,22,No Deal,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.1,4657.95,0.0,0,461.45,5119.4,Stayed,,,0,13-24mo,7,232.7,461.45,0.09013751611516975,0.0,1,0,0,1,0,Premium-Ready
13305-RAJ,Female,26,Yes,Rajasthan,14,26,Deal 2,No,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,50.7,3088.75,0.0,20,0.0,3108.75,Stayed,,,0,25-48mo,5,119.5673076923077,20.0,0.006433453960595094,0.0,1,1,0,1,0,Loyal
89062-UTT,Male,45,No,Uttar Pradesh,5,33,No Deal,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,2924.05,0.0,0,1657.92,4581.97,Stayed,,,0,25-48mo,4,138.84757575757575,1657.92,0.3618356296527476,0.0,0,0,0,1,0,Loyal
38795-MAH,Female,39,Yes,Maharashtra,15,25,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0.0,0,1339.89,7787.94,Churned,Dissatisfaction,Network reliability,1,25-48mo,7,311.51759999999996,1339.89,0.17204678002141774,0.0,1,1,1,1,0,High-Risk
73490-PUN,Female,70,Yes,Punjab,11,15,Deal 4,No,No,Yes,DSL,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0,0.0,329.8,Churned,Other,Deceased,1,13-24mo,2,21.986666666666668,0.0,0.0,0.0,0,1,0,1,1,High-Risk
84535-TAM,Male,46,No,Tamil Nadu,2,36,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,42.9,0.0,0,99.06,141.96,Joined,,,0,25-48mo,0,3.9433333333333334,99.06,0.6978021978021978,0.0,0,0,0,1,0,Medium-Risk
94930-BIH,Female,53,Yes,Bihar,9,18,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0,2719.36,3839.26,Stayed,,,0,13-24mo,0,213.29222222222222,2719.36,0.7083031625886238,0.0,1,1,0,1,0,Premium-Ready
39400-RAJ,Female,32,No,Rajasthan,15,12,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0.0,0,768.96,8488.46,Stayed,,,0,7-12mo,7,707.3716666666666,768.96,0.09058887006594837,0.0,1,1,1,1,0,Premium-Ready
72971-TAM,Female,81,No,Tamil Nadu,6,8,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0.0,0,27.65,102.35,Joined,,,0,7-12mo,2,12.79375,27.65,0.2701514411333659,0.0,1,0,0,1,1,Medium-Risk
26895-UTT,Male,79,Yes,Uttar Pradesh,12,7,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.35,847.25,0.0,0,83.16,930.41,Stayed,,,0,7-12mo,0,132.91571428571427,83.16,0.08937995077438979,0.0,1,0,0,1,1,Medium-Risk
97221-AND,Female,19,No,Andhra Pradesh,13,1,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,208.25,0.0,0,202.9,411.15,Stayed,,,0,0-6mo,0,411.15,202.9,0.493493858689043,0.0,0,1,0,1,0,Medium-Risk
41649-MAD,Male,50,No,Madhya Pradesh,4,11,Deal 1,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1434.1,0.0,0,246.96,1681.06,Stayed,,,0,7-12mo,0,152.82363636363635,246.96,0.14690730848393277,0.0,1,1,0,1,0,Medium-Risk
99727-WES,Male,37,Yes,West Bengal,6,24,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.8,3465.7,0.0,0,762.96,4228.66,Stayed,,,0,13-24mo,3,176.19416666666666,762.96,0.18042595053752253,0.0,1,1,0,1,0,Premium-Ready
26899-MAH,Male,47,No,Maharashtra,7,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,2391.8,0.0,0,830.88,3222.68,Churned,Price,Lack of affordable download/upload speed,1,13-24mo,5,153.46095238095236,830.88,0.2578226817431455,0.0,0,0,0,1,0,High-Risk
45392-GUJ,Male,39,No,Gujarat,12,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,89.6,1633.0,0.0,0,626.04,2259.04,Stayed,,,0,25-48mo,3,77.89793103448275,626.04,0.2771265670373256,0.0,1,0,0,1,0,Loyal
71989-KAR,Female,61,Yes,Karnataka,11,9,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1127.35,0.0,0,160.16,1287.51,Churned,Other,Don't know,1,7-12mo,2,143.05666666666667,160.16,0.12439515032892948,0.0,0,1,0,1,1,High-Risk
13429-MAH,Female,47,No,Maharashtra,0,14,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,94.6,5948.7,0.0,0,81.28,6029.98,Stayed,,,0,13-24mo,4,430.7128571428571,81.28,0.013479315022603725,0.0,1,1,1,0,0,Premium-Ready
74782-GUJ,Male,50,Yes,Gujarat,15,27,No Deal,No,No,Yes,DSL,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,39.2,849.9,0.0,50,0.0,899.9,Stayed,,,0,25-48mo,2,33.32962962962963,50.0,0.055561729081009,0.0,0,0,0,1,0,Medium-Risk
58816-WES,Male,78,Yes,West Bengal,4,17,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,102.6,4009.2,45.81,0,180.5,4143.89,Stayed,,,0,13-24mo,5,243.75823529411767,180.5,0.0435581060308068,0.01105483012338648,1,1,1,1,1,Premium-Ready
86665-AND,Male,29,Yes,Andhra Pradesh,5,9,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,109.8,0.0,0,39.15,148.95,Stayed,,,0,7-12mo,0,16.549999999999997,39.15,0.2628398791540786,0.0,0,0,0,1,0,Medium-Risk
13179-MAD,Male,80,Yes,Madhya Pradesh,8,24,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.25,560.6,0.0,0,284.1,844.7,Churned,Attitude,Attitude of support person,1,13-24mo,5,35.19583333333333,284.1,0.336332425713271,0.0,0,0,1,1,1,High-Risk
75915-KER,Male,29,Yes,Kerala,3,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0,5.67,75.97,Churned,Other,Don't know,1,0-6mo,1,15.193999999999999,5.67,0.07463472423324996,0.0,0,1,0,1,0,High-Risk
52605-MAD,Female,34,Yes,Madhya Pradesh,9,29,Deal 4,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,53.8,651.55,0.0,0,81.62,733.17,Stayed,,,0,25-48mo,3,25.281724137931032,81.62,0.11132479506799244,0.0,1,1,0,1,0,Loyal
65945-KAR,Male,77,Yes,Karnataka,0,6,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.55,4250.1,0.0,0,1934.96,6185.06,Stayed,,,0,0-6mo,4,1030.8433333333335,1934.96,0.3128441761276366,0.0,1,1,0,0,1,Premium-Ready
13985-MAH,Male,81,No,Maharashtra,6,27,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,101.4,6841.05,0.0,0,2602.95,9444.0,Stayed,,,0,25-48mo,4,349.77777777777777,2602.95,0.27561944091486656,0.0,1,0,1,1,1,Premium-Ready
71275-MAH,Female,68,Yes,Maharashtra,9,23,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1937.4,0.0,0,610.56,2547.96,Stayed,,,0,13-24mo,0,110.78086956521739,610.56,0.23962699571421842,0.0,1,0,0,1,1,Medium-Risk
91417-GUJ,Male,65,No,Gujarat,2,22,Deal 2,Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,72.1,3886.05,0.0,0,2453.22,6339.27,Stayed,,,0,13-24mo,4,288.1486363636364,2453.22,0.3869877761950508,0.0,1,1,0,1,1,Premium-Ready
22533-RAJ,Female,63,No,Rajasthan,15,24,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,1378.7,Churned,Dissatisfaction,Service dissatisfaction,1,13-24mo,4,57.44583333333333,367.56,0.2665989700442446,0.035584246028867776,0,1,1,1,1,High-Risk
89521-MAH,Female,33,Yes,Maharashtra,5,1,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,0.0,0,750.51,3363.91,Stayed,,,0,0-6mo,3,3363.91,750.51,0.22310644458383252,0.0,0,1,0,1,0,Medium-Risk
28188-MAD,Male,75,Yes,Madhya Pradesh,9,23,No Deal,No,No,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.8,2109.35,0.0,80,0.0,2189.35,Churned,Attitude,Attitude of support person,1,13-24mo,5,95.1891304347826,80.0,0.0365405257268139,0.0,0,0,0,1,1,High-Risk
74757-MAH,Male,64,No,Maharashtra,14,8,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,75.2,775.3,0.0,0,315.04,1090.34,Stayed,,,0,7-12mo,1,136.2925,315.04,0.2889373956747437,0.0,1,0,0,1,1,Medium-Risk
69071-ODI,Female,36,No,Odisha,1,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,452.7,0.0,0,16.25,468.95,Churned,Competitor,Competitor offered more data,1,13-24mo,3,22.33095238095238,16.25,0.03465188186373814,0.0,0,0,1,1,0,High-Risk
56554-RAJ,Female,29,Yes,Rajasthan,0,11,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,10.22,29.97,Joined,,,0,7-12mo,0,2.7245454545454546,10.22,0.3410076743410077,0.0,0,1,0,0,0,Medium-Risk
47587-KER,Female,45,Yes,Kerala,13,5,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,70.4,395.6,0.0,0,146.2,541.8,Stayed,,,0,0-6mo,0,108.35999999999999,146.2,0.2698412698412698,0.0,1,0,0,1,0,Medium-Risk
36755-AND,Female,62,Yes,Andhra Pradesh,9,9,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,169.75,0.0,0,209.36,379.11,Stayed,,,0,7-12mo,0,42.123333333333335,209.36,0.5522407744454116,0.0,0,1,0,1,1,Medium-Risk
86362-ASS,Female,35,Yes,Assam,15,11,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.3,74.3,0.0,0,39.55,113.85,Joined,,,0,7-12mo,2,10.35,39.55,0.3473869126043039,0.0,0,0,0,1,0,Medium-Risk
61877-CHH,Male,70,No,Chhattisgarh,0,34,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,111.65,7943.45,0.0,0,3226.32,11169.77,Stayed,,,0,25-48mo,6,328.52264705882357,3226.32,0.2888439063651266,0.0,1,1,1,0,1,Premium-Ready
68786-RAJ,Female,37,Yes,Rajasthan,2,23,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,531.0,0.0,0,252.48,783.48,Churned,Dissatisfaction,Service dissatisfaction,1,13-24mo,5,34.06434782608696,252.48,0.32225455659365904,0.0,0,0,1,1,0,High-Risk
77827-MAD,Female,72,Yes,Madhya Pradesh,13,9,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,4086.3,0.0,0,114.0,4200.3,Churned,Other,Don't know,1,7-12mo,4,466.70000000000005,114.0,0.02714091850582101,0.0,0,0,1,1,1,High-Risk
66642-WES,Female,19,No,West Bengal,13,3,Deal 4,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,1642.75,0.0,0,334.19,1976.94,Stayed,,,0,0-6mo,5,658.98,334.19,0.16904407822189849,0.0,0,1,0,1,0,Medium-Risk
29105-TEL,Female,37,No,Telangana,11,10,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,2852.4,0.0,0,86.1,2938.5,Stayed,,,0,7-12mo,5,293.85,86.1,0.029300663603879527,0.0,0,1,1,1,0,Medium-Risk
98998-BIH,Female,22,Yes,Bihar,13,3,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,76.0,2215.25,0.0,0,203.29,2418.54,Stayed,,,0,0-6mo,1,806.18,203.29,0.08405484300445723,0.0,0,0,0,1,0,Medium-Risk
78590-WES,Female,75,No,West Bengal,8,20,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,0.0,0,1879.44,5152.99,Churned,Competitor,Competitor offered more data,1,13-24mo,3,257.6495,1879.44,0.3647280510926666,0.0,0,1,0,1,1,High-Risk
52668-HAR,Female,67,No,Haryana,7,8,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,5458.8,0.0,0,2631.46,8090.26,Stayed,,,0,7-12mo,4,1011.2825,2631.46,0.3252627233240959,0.0,1,1,1,1,1,Premium-Ready
64327-AND,Female,59,Yes,Andhra Pradesh,8,9,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.65,20.65,0.0,0,35.24,55.89,Joined,,,0,7-12mo,0,6.21,35.24,0.6305242440508141,0.0,0,0,0,1,0,Medium-Risk
63298-MAH,Female,38,No,Maharashtra,11,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.8,169.65,0.0,0,103.6,273.25,Stayed,,,0,25-48mo,1,8.5390625,103.6,0.3791399817017383,0.0,0,1,0,1,0,Medium-Risk
88749-KAR,Female,61,Yes,Karnataka,5,23,Deal 2,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.0,1498.35,0.0,0,1955.05,3453.4,Stayed,,,0,13-24mo,0,150.1478260869565,1955.05,0.566123240864076,0.0,1,1,0,1,1,Medium-Risk
45202-UTT,Male,38,No,Uttar Pradesh,9,25,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.0,740.0,0.0,0,272.8,1012.8,Churned,Competitor,Competitor had better devices,1,25-48mo,1,40.512,272.8,0.26935229067930494,0.0,0,0,0,1,0,High-Risk
75355-PUN,Female,21,Yes,Punjab,8,10,No Deal,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,47.85,1886.4,0.0,70,987.87,2944.27,Stayed,,,0,7-12mo,1,294.427,1057.87,0.35929789047879435,0.0,1,0,0,1,0,Medium-Risk
63418-UTT,Female,41,No,Uttar Pradesh,0,5,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,658.95,0.0,0,932.17,1591.12,Churned,Attitude,Attitude of support person,1,0-6mo,0,318.224,932.17,0.58585776057117,0.0,0,0,0,0,0,High-Risk
16440-MAH,Male,40,Yes,Maharashtra,0,36,Deal 5,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.1,68.75,0.0,10,0.0,78.75,Churned,Attitude,Attitude of support person,1,25-48mo,2,2.1875,10.0,0.12698412698412698,0.0,0,1,0,0,0,High-Risk
21401-KAR,Female,50,Yes,Karnataka,15,5,No Deal,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,79.3,2484.0,0.0,0,96.72,2580.72,Stayed,,,0,0-6mo,6,516.144,96.72,0.037477913140518924,0.0,1,0,0,1,0,Loyal
27977-KER,Female,39,No,Kerala,2,18,Deal 5,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.55,174.3,0.0,10,0.0,184.3,Churned,Attitude,Attitude of service provider,1,13-24mo,3,10.238888888888889,10.0,0.05425935973955507,0.0,0,1,0,1,0,High-Risk
56949-MAH,Male,23,No,Maharashtra,2,4,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.65,2989.6,0.0,0,553.08,3542.68,Stayed,,,0,0-6mo,4,885.67,553.08,0.15611909627739454,0.0,0,0,1,1,0,Medium-Risk
68443-MAH,Female,49,No,Maharashtra,10,27,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.4,84.75,0.0,0,128.6,213.35,Stayed,,,0,25-48mo,0,7.901851851851852,128.6,0.6027654089524256,0.0,1,0,0,1,0,Loyal
86904-JAM,Female,30,Yes,Jammu & Kashmir,11,17,No Deal,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.6,2316.85,12.66,0,632.32,2936.51,Stayed,,,0,13-24mo,7,172.7358823529412,632.32,0.21533044328131012,0.004311240213723093,1,0,0,1,0,Loyal
